x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.23,1992-05-23 00:00:00,BC,1992,5,23,16.3,,11.4,,21.1,,0,,,,,,,,,,,,0,,1.7,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.24,1992-05-24 00:00:00,BC,1992,5,24,18.1,,11.4,,24.7,,0,,,,,,,,,,,,0.1,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.25,1992-05-25 00:00:00,BC,1992,5,25,16,,11.7,,20.2,,0.4,,,,,,,,,,,,0,,2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.26,1992-05-26 00:00:00,BC,1992,5,26,11.5,,9.4,,13.5,,2.4,,,,,,,,,,,,0,,6.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.27,1992-05-27 00:00:00,BC,1992,5,27,13.7,,10.5,,16.9,,0,,,,,,,,,,,,0,,4.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.28,1992-05-28 00:00:00,BC,1992,5,28,13.7,,10.8,,16.6,,9.2,,,,,,,,,,,,0,,4.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.29,1992-05-29 00:00:00,BC,1992,5,29,13.9,,10.4,,17.4,,0,,,,,,,,,,,,0,,4.1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.30,1992-05-30 00:00:00,BC,1992,5,30,12.7,,10.2,,15.1,,0,,,,,,,,,,,,0,,5.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.5.31,1992-05-31 00:00:00,BC,1992,5,31,13.8,,10.3,,17.2,,0,,,,,,,,,,,,0,,4.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.1,1992-06-01 00:00:00,BC,1992,6,1,12.1,,10.8,,13.3,,0,,,,,,,,,,,,0,,5.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.2,1992-06-02 00:00:00,BC,1992,6,2,13.5,,8.7,,18.2,,0,,,,,,,,,,,,0,,4.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.3,1992-06-03 00:00:00,BC,1992,6,3,13.4,,7.4,,19.4,,0,,,,,,,,,,,,0,,4.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.4,1992-06-04 00:00:00,BC,1992,6,4,14.1,,10.3,,17.9,,0,,,,,,,,,,,,0,,3.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.5,1992-06-05 00:00:00,BC,1992,6,5,13.8,,8.6,,19,,0,,,,,,,,,,,,0,,4.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.6,1992-06-06 00:00:00,BC,1992,6,6,12.4,,9.9,,14.8,,0,,,,,,,,,,,,0,,5.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.7,1992-06-07 00:00:00,BC,1992,6,7,13.5,,9.7,,17.2,,0,,,,,,,,,,,,0,,4.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.8,1992-06-08 00:00:00,BC,1992,6,8,11.8,,9.3,,14.2,,0,,,,,,,,,,,,0,,6.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.9,1992-06-09 00:00:00,BC,1992,6,9,13,,9.5,,16.5,,2.4,,,,,,,,,,,,0,,5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.10,1992-06-10 00:00:00,BC,1992,6,10,14.6,,11,,18.1,,0,,,,,,,,,,,,0,,3.4,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.11,1992-06-11 00:00:00,BC,1992,6,11,13.6,,9.9,,17.3,,0.4,,,,,,,,,,,,0,,4.4,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.12,1992-06-12 00:00:00,BC,1992,6,12,13.1,,10.9,,15.3,,2.8,,,,,,,,,,,,0,,4.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.13,1992-06-13 00:00:00,BC,1992,6,13,11.5,,10.6,,12.3,,11,,,,,,,,,,,,0,,6.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.14,1992-06-14 00:00:00,BC,1992,6,14,14.6,,10,,19.1,,3,,,,,,,,,,,,0,,3.4,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.15,1992-06-15 00:00:00,BC,1992,6,15,13.2,,10,,16.3,,0,,,,,,,,,,,,0,,4.8,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.16,1992-06-16 00:00:00,BC,1992,6,16,13.5,,10.1,,16.8,,0,,,,,,,,,,,,0,,4.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.17,1992-06-17 00:00:00,BC,1992,6,17,15.1,,10.2,,19.9,,0,,,,,,,,,,,,0,,2.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.18,1992-06-18 00:00:00,BC,1992,6,18,12.4,,8.3,,16.4,,0,,,,,,,,,,,,0,,5.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.19,1992-06-19 00:00:00,BC,1992,6,19,13.7,,10.7,,16.7,,0,,,,,,,,,,,,0,,4.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.20,1992-06-20 00:00:00,BC,1992,6,20,15.4,,11,,19.8,,0,,,,,,,,,,,,0,,2.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.21,1992-06-21 00:00:00,BC,1992,6,21,17,,10.4,,23.6,,0,,,,,,,,,,,,0,,1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.22,1992-06-22 00:00:00,BC,1992,6,22,20.5,,11.6,,29.4,,0,,,,,,,,,,,,2.5,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.23,1992-06-23 00:00:00,BC,1992,6,23,17.9,,11.1,,24.6,,0,,,,,,,,,,,,0,,0.1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.24,1992-06-24 00:00:00,BC,1992,6,24,17.4,,10.6,,24.1,,0,,,,,,,,,,,,0,,0.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.25,1992-06-25 00:00:00,BC,1992,6,25,15.4,,11.3,,19.4,,0,,,,,,,,,,,,0,,2.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.26,1992-06-26 00:00:00,BC,1992,6,26,17,,13.8,,20.2,,0,,,,,,,,,,,,0,,1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.27,1992-06-27 00:00:00,BC,1992,6,27,15.4,,10.6,,20.1,,0,,,,,,,,,,,,0,,2.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.28,1992-06-28 00:00:00,BC,1992,6,28,15.8,,12.8,,18.8,,5.6,,,,,,,,,,,,0,,2.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.29,1992-06-29 00:00:00,BC,1992,6,29,15.3,,12.5,,18,,20.2,,,,,,,,,,,,0,,2.7,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.6.30,1992-06-30 00:00:00,BC,1992,6,30,15.5,,12.4,,18.5,,0,,,,,,,,,,,,0,,2.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.1,1992-07-01 00:00:00,BC,1992,7,1,16.9,,12.9,,20.9,,0,,,,,,,,,,,,0,,1.1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.2,1992-07-02 00:00:00,BC,1992,7,2,15.4,,10.9,,19.8,,0,,,,,,,,,,,,0,,2.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.3,1992-07-03 00:00:00,BC,1992,7,3,14.6,,11.8,,17.4,,0,,,,,,,,,,,,0,,3.4,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.4,1992-07-04 00:00:00,BC,1992,7,4,14.3,,9.8,,18.7,,0,,,,,,,,,,,,0,,3.7,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.5,1992-07-05 00:00:00,BC,1992,7,5,12.6,,10.8,,14.3,,6.4,,,,,,,,,,,,0,,5.4,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.6,1992-07-06 00:00:00,BC,1992,7,6,14.3,,10.5,,18.1,,0,,,,,,,,,,,,0,,3.7,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.7,1992-07-07 00:00:00,BC,1992,7,7,13.5,,9.9,,17.1,,0,,,,,,,,,,,,0,,4.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.8,1992-07-08 00:00:00,BC,1992,7,8,14.2,,10.5,,17.9,,0,,,,,,,,,,,,0,,3.8,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.9,1992-07-09 00:00:00,BC,1992,7,9,15,,10.4,,19.6,,0,,,,,,,,,,,,0,,3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.10,1992-07-10 00:00:00,BC,1992,7,10,14.7,,11.3,,18.1,,1.8,,,,,,,,,,,,0,,3.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.11,1992-07-11 00:00:00,BC,1992,7,11,12.9,,11,,14.7,,0,,,,,,,,,,,,0,,5.1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.12,1992-07-12 00:00:00,BC,1992,7,12,14.1,,10.4,,17.7,,0,,,,,,,,,,,,0,,3.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.13,1992-07-13 00:00:00,BC,1992,7,13,13.5,,10.8,,16.2,,0.2,,,,,,,,,,,,0,,4.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.14,1992-07-14 00:00:00,BC,1992,7,14,13.8,,10.7,,16.9,,0,,,,,,,,,,,,0,,4.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.15,1992-07-15 00:00:00,BC,1992,7,15,15.9,,9.7,,22.1,,0,,,,,,,,,,,,0,,2.1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.16,1992-07-16 00:00:00,BC,1992,7,16,18.7,,10.7,,26.7,,0,,,,,,,,,,,,0.7,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.17,1992-07-17 00:00:00,BC,1992,7,17,19.1,,10.9,,27.2,,0,,,,,,,,,,,,1.1,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.18,1992-07-18 00:00:00,BC,1992,7,18,19.8,,12.7,,26.9,,0,,,,,,,,,,,,1.8,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.19,1992-07-19 00:00:00,BC,1992,7,19,15.8,,12,,19.6,,0,,,,,,,,,,,,0,,2.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.20,1992-07-20 00:00:00,BC,1992,7,20,16.6,,13.6,,19.6,,2.8,,,,,,,,,,,,0,,1.4,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.21,1992-07-21 00:00:00,BC,1992,7,21,15.4,,12.2,,18.6,,3,,,,,,,,,,,,0,,2.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.22,1992-07-22 00:00:00,BC,1992,7,22,14.5,,11.5,,17.5,,0.8,,,,,,,,,,,,0,,3.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.23,1992-07-23 00:00:00,BC,1992,7,23,15.9,,13,,18.7,,0,,,,,,,,,,,,0,,2.1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.24,1992-07-24 00:00:00,BC,1992,7,24,15.7,,12.3,,19,,0,,,,,,,,,,,,0,,2.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.25,1992-07-25 00:00:00,BC,1992,7,25,15,,11.9,,18,,0,,,,,,,,,,,,0,,3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.26,1992-07-26 00:00:00,BC,1992,7,26,15.7,,12.3,,19.1,,0,,,,,,,,,,,,0,,2.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.27,1992-07-27 00:00:00,BC,1992,7,27,14.5,,11.2,,17.8,,0,,,,,,,,,,,,0,,3.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.28,1992-07-28 00:00:00,BC,1992,7,28,15.5,,11.7,,19.3,,0,,,,,,,,,,,,0,,2.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.29,1992-07-29 00:00:00,BC,1992,7,29,15.7,,10.3,,21,,0,,,,,,,,,,,,0,,2.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.30,1992-07-30 00:00:00,BC,1992,7,30,18.8,,10.9,,26.6,,0,,,,,,,,,,,,0.8,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.7.31,1992-07-31 00:00:00,BC,1992,7,31,16.6,,12.5,,20.7,,0,,,,,,,,,,,,0,,1.4,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.1,1992-08-01 00:00:00,BC,1992,8,1,15.8,,12,,19.5,,0,,,,,,,,,,,,0,,2.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.2,1992-08-02 00:00:00,BC,1992,8,2,15.1,,11.7,,18.5,,0,,,,,,,,,,,,0,,2.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.3,1992-08-03 00:00:00,BC,1992,8,3,12.7,,8.7,,16.7,,0,,,,,,,,,,,,0,,5.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.4,1992-08-04 00:00:00,BC,1992,8,4,16.8,,12.1,,21.5,,0,,,,,,,,,,,,0,,1.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.5,1992-08-05 00:00:00,BC,1992,8,5,16.2,,12.1,,20.3,,0,,,,,,,,,,,,0,,1.8,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.6,1992-08-06 00:00:00,BC,1992,8,6,15.5,,12,,19,,17,,,,,,,,,,,,0,,2.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.7,1992-08-07 00:00:00,BC,1992,8,7,15,,11.8,,18.1,,1.4,,,,,,,,,,,,0,,3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.8,1992-08-08 00:00:00,BC,1992,8,8,14.5,,11.5,,17.5,,2.8,,,,,,,,,,,,0,,3.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.9,1992-08-09 00:00:00,BC,1992,8,9,15,,10.3,,19.6,,0,,,,,,,,,,,,0,,3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.10,1992-08-10 00:00:00,BC,1992,8,10,17.9,,12.5,,23.3,,0,,,,,,,,,,,,0,,0.1,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.11,1992-08-11 00:00:00,BC,1992,8,11,19.4,,13.1,,25.7,,0,,,,,,,,,,,,1.4,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.12,1992-08-12 00:00:00,BC,1992,8,12,21,,14.6,,27.4,,0,,,,,,,,,,,,3,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.13,1992-08-13 00:00:00,BC,1992,8,13,18.5,,12.9,,24,,0,,,,,,,,,,,,0.5,,0,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.14,1992-08-14 00:00:00,BC,1992,8,14,16.3,,12.1,,20.4,,0,,,,,,,,,,,,0,,1.7,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.15,1992-08-15 00:00:00,BC,1992,8,15,11.8,,9.9,,13.6,,0,,,,,,,,,,,,0,,6.2,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.16,1992-08-16 00:00:00,BC,1992,8,16,14.2,,8.2,,20.2,,0,,,,,,,,,,,,0,,3.8,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.17,1992-08-17 00:00:00,BC,1992,8,17,16.7,,10.5,,22.9,,0,,,,,,,,,,,,0,,1.3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.18,1992-08-18 00:00:00,BC,1992,8,18,15.1,,10.5,,19.6,,0,,,,,,,,,,,,0,,2.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.19,1992-08-19 00:00:00,BC,1992,8,19,13.5,,9.8,,17.2,,0,,,,,,,,,,,,0,,4.5,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.20,1992-08-20 00:00:00,BC,1992,8,20,14.1,,10.1,,18.1,,0,,,,,,,,,,,,0,,3.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.21,1992-08-21 00:00:00,BC,1992,8,21,14.4,,10.7,,18,,0,,,,,,,,,,,,0,,3.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.22,1992-08-22 00:00:00,BC,1992,8,22,15,,11,,18.9,,0,,,,,,,,,,,,0,,3,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.23,1992-08-23 00:00:00,BC,1992,8,23,14.1,,11.3,,16.8,,0,,,,,,,,,,,,0,,3.9,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.24,1992-08-24 00:00:00,BC,1992,8,24,14.4,,8.9,,19.8,,0,,,,,,,,,,,,0,,3.6,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.25,1992-08-25 00:00:00,BC,1992,8,25,13.2,,7.5,,18.9,,0,,,,,,,,,,,,0,,4.8,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.26,1992-08-26 00:00:00,BC,1992,8,26,14.3,,10.3,,18.2,,0,,,,,,,,,,,,0,,3.7,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.27,1992-08-27 00:00:00,BC,1992,8,27,16.3,,11.2,,21.3,,0,,,,,,,,,,,,0,,1.7,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.28,1992-08-28 00:00:00,BC,1992,8,28,14.2,,10.3,,18.1,,0,,,,,,,,,,,,0,,3.8,,,,,
-123.92102777777778,48.376694444444446,SHERINGHAM POINT,1017254,1017254.1992.8.29,1992-08-29 00:00:00,BC,1992,8,29,14,,8.5,,19.4,,0,,,,,,,,,,,,0,,4,,,,,
